date,btc,eth,ltc,xrp,dash
2015-10-09 18:00:00,243.91,0.002745,0.01272,1.978e-05,0.009692
2015-10-09 19:00:00,244.17,0.002745,0.01271,2.011e-05,0.009825
2015-10-09 20:00:00,243.97,0.002763,0.0127,2.042e-05,0.00977
2015-10-09 21:00:00,244.09,0.002685,0.0127,2.054e-05,0.009907
2015-10-09 22:00:00,244.15,0.002696,0.01272,2.06e-05,0.009714
2015-10-09 23:00:00,244.1,0.002704,0.0127,2.027e-05,0.009566
2015-10-10 00:00:00,243.98,0.002672,0.01272,2.06e-05,0.009834
2015-10-10 01:00:00,244.42,0.002656,0.01273,2.061e-05,0.009734
2015-10-10 02:00:00,244.33,0.002622,0.01273,2.067e-05,0.009717
2015-10-10 03:00:00,245.02,0.002607,0.01278,2.025e-05,0.009707
2015-10-10 04:00:00,244.82,0.002609,0.01278,2.004e-05,0.009505
2015-10-10 05:00:00,245.2,0.002629,0.01273,2.017e-05,0.009712
2015-10-10 06:00:00,245.16,0.002612,0.01277,2.021e-05,0.009536
2015-10-10 07:00:00,244.8,0.002632,0.01275,2.044e-05,0.00952
2015-10-10 08:00:00,244.35,0.002631,0.01278,2.051e-05,0.009705
2015-10-10 09:00:00,243.92,0.002636,0.01261,2.058e-05,0.009716
2015-10-10 10:00:00,243.79,0.002646,0.01264,2.044e-05,0.009511
2015-10-10 11:00:00,243.91,0.002642,0.01265,2.088e-05,0.009544
2015-10-10 12:00:00,243.76,0.002634,0.01265,2.063e-05,0.0095
2015-10-10 13:00:00,243.09,0.00262,0.01269,2.071e-05,0.009549
2015-10-10 14:00:00,243.29,0.002639,0.01268,2.061e-05,0.009529
2015-10-10 15:00:00,243.83,0.002651,0.01259,2.049e-05,0.009571
2015-10-10 16:00:00,244.36,0.002639,0.01269,2.038e-05,0.009507
2015-10-10 17:00:00,244.54,0.002638,0.01268,2.07e-05,0.009595
2015-10-10 18:00:00,244.93,0.002611,0.01267,2.035e-05,0.009532
2015-10-10 19:00:00,245.06,0.00261,0.0127,2.032e-05,0.009558
2015-10-10 20:00:00,245.11,0.002587,0.01267,2.028e-05,0.009553
2015-10-10 21:00:00,244.99,0.002595,0.01268,2.063e-05,0.009598
2015-10-10 22:00:00,244.96,0.002577,0.01268,2.079e-05,0.009652
2015-10-10 23:00:00,245.34,0.00256,0.01271,2.072e-05,0.009525
2015-10-11 00:00:00,245.53,0.002551,0.01269,2.059e-05,0.009475
2015-10-11 01:00:00,245.48,0.002554,0.01267,2.04e-05,0.009831
2015-10-11 02:00:00,245.57,0.002603,0.01266,2.013e-05,0.009854
2015-10-11 03:00:00,245.76,0.002593,0.0127,2.031e-05,0.009763
2015-10-11 04:00:00,245.6,0.002568,0.01272,2.067e-05,0.00987
2015-10-11 05:00:00,245.22,0.002583,0.01264,2.057e-05,0.009669
2015-10-11 06:00:00,245.03,0.002564,0.0127,2.072e-05,0.0098
2015-10-11 07:00:00,245.15,0.00257,0.01265,2.052e-05,0.009732
2015-10-11 08:00:00,245.27,0.002588,0.0127,2.054e-05,0.009489
2015-10-11 09:00:00,244.82,0.002585,0.01269,2.04e-05,0.00961
2015-10-11 10:00:00,244.63,0.00257,0.01262,2.038e-05,0.00949
2015-10-11 11:00:00,244.2,0.002545,0.01263,2.033e-05,0.009502
2015-10-11 12:00:00,244.12,0.002538,0.01266,2.056e-05,0.009627
2015-10-11 13:00:00,244.65,0.002532,0.0126,2.105e-05,0.009554
2015-10-11 14:00:00,245.39,0.002532,0.01265,2.091e-05,0.009479
2015-10-11 15:00:00,244.77,0.002537,0.01265,2.094e-05,0.009579
2015-10-11 16:00:00,244.12,0.002543,0.01266,2.112e-05,0.009647
2015-10-11 17:00:00,244.98,0.002527,0.01258,2.092e-05,0.009414
2015-10-11 18:00:00,246.4,0.002548,0.01266,2.12e-05,0.009441
2015-10-11 19:00:00,247.76,0.002555,0.01271,2.084e-05,0.009578
2015-10-11 20:00:00,247.55,0.002542,0.01273,2.089e-05,0.0095
2015-10-11 21:00:00,247.39,0.00254,0.01273,2.05e-05,0.00945
2015-10-11 22:00:00,246.92,0.002557,0.01275,2.079e-05,0.009562
2015-10-11 23:00:00,247.56,0.002544,0.01279,2.057e-05,0.009524
2015-10-12 00:00:00,248.11,0.002574,0.01275,2.057e-05,0.009479
2015-10-12 01:00:00,247.78,0.002568,0.01275,2.092e-05,0.009535
2015-10-12 02:00:00,247.8,0.002565,0.01273,2.093e-05,0.009567
2015-10-12 03:00:00,247.29,0.002568,0.01276,2.091e-05,0.009509
2015-10-12 04:00:00,247.58,0.002569,0.01272,2.082e-05,0.009594
2015-10-12 05:00:00,248.08,0.002608,0.01275,2.108e-05,0.009514
2015-10-12 06:00:00,248.12,0.002635,0.01284,2.104e-05,0.009635
2015-10-12 07:00:00,247.66,0.002627,0.01287,2.103e-05,0.009494
2015-10-12 08:00:00,247.42,0.002615,0.01286,2.12e-05,0.009525
2015-10-12 09:00:00,247.51,0.002599,0.01277,2.085e-05,0.009441
2015-10-12 10:00:00,246.49,0.002606,0.01282,2.108e-05,0.009432
2015-10-12 11:00:00,246.27,0.002599,0.01279,2.108e-05,0.00957
2015-10-12 12:00:00,247.26,0.002564,0.01282,2.122e-05,0.009445
2015-10-12 13:00:00,246.03,0.002561,0.01281,2.09e-05,0.009572
2015-10-12 14:00:00,246.28,0.00257,0.01276,2.081e-05,0.009421
2015-10-12 15:00:00,245.74,0.002573,0.01271,2.099e-05,0.009583
2015-10-12 16:00:00,245.8,0.002564,0.01275,2.122e-05,0.009419
2015-10-12 17:00:00,246.11,0.002579,0.0128,2.117e-05,0.0094
2015-10-12 18:00:00,245.82,0.002548,0.01279,2.104e-05,0.009374
2015-10-12 19:00:00,246.59,0.002564,0.01276,2.082e-05,0.009398
2015-10-12 20:00:00,245.83,0.002573,0.01276,2.109e-05,0.0093
2015-10-12 21:00:00,245.42,0.002607,0.01277,2.127e-05,0.009311
2015-10-12 22:00:00,245.47,0.002611,0.01274,2.096e-05,0.0093
2015-10-12 23:00:00,246.35,0.002581,0.01278,2.124e-05,0.00928
2015-10-13 00:00:00,245.82,0.002575,0.01279,2.156e-05,0.00932
2015-10-13 01:00:00,245.76,0.002558,0.01281,2.14e-05,0.009432
2015-10-13 02:00:00,245.7,0.00258,0.01279,2.13e-05,0.009425
2015-10-13 03:00:00,245.21,0.002533,0.01277,2.133e-05,0.009334
2015-10-13 04:00:00,244.58,0.002534,0.01277,2.17e-05,0.009334
2015-10-13 05:00:00,244.98,0.002472,0.01275,2.129e-05,0.0093
2015-10-13 06:00:00,243.84,0.002489,0.01272,2.14e-05,0.00926
2015-10-13 07:00:00,245.12,0.002471,0.01276,2.141e-05,0.009419
2015-10-13 08:00:00,245.12,0.002456,0.01274,2.121e-05,0.009309
2015-10-13 09:00:00,246.37,0.00249,0.01278,2.151e-05,0.009229
2015-10-13 10:00:00,246.6,0.002495,0.01279,2.161e-05,0.009231
2015-10-13 11:00:00,246.65,0.002453,0.01276,2.166e-05,0.00944
2015-10-13 12:00:00,246.98,0.002465,0.01272,2.169e-05,0.009435
2015-10-13 13:00:00,247.13,0.00246,0.01273,2.155e-05,0.009514
2015-10-13 14:00:00,249.89,0.002466,0.01272,2.141e-05,0.009526
2015-10-13 15:00:00,249.92,0.002463,0.01268,2.116e-05,0.009368
2015-10-13 16:00:00,249.05,0.002444,0.01275,2.114e-05,0.009481
2015-10-13 17:00:00,247.87,0.002463,0.01266,2.13e-05,0.009389
2015-10-13 18:00:00,248.75,0.002465,0.01267,2.092e-05,0.009356
2015-10-13 19:00:00,248.35,0.002464,0.01267,2.12e-05,0.00941
2015-10-13 20:00:00,248.94,0.002433,0.01271,2.119e-05,0.009285
2015-10-13 21:00:00,249.57,0.002456,0.01275,2.105e-05,0.009368
2015-10-13 22:00:00,249.63,0.002433,0.01268,2.095e-05,0.009284
2015-10-13 23:00:00,249.18,0.00245,0.01266,2.11e-05,0.009478
2015-10-14 00:00:00,249.11,0.002419,0.0127,2.108e-05,0.00934
2015-10-14 01:00:00,249.47,0.002424,0.01274,2.108e-05,0.00932
2015-10-14 02:00:00,250.13,0.002449,0.01151,2.118e-05,0.009426
2015-10-14 03:00:00,250.82,0.002424,0.01269,2.144e-05,0.009519
2015-10-14 04:00:00,248.88,0.002407,0.01273,2.161e-05,0.009394
2015-10-14 05:00:00,249.01,0.002407,0.01269,2.152e-05,0.009369
2015-10-14 06:00:00,249.71,0.002359,0.01272,2.15e-05,0.009322
2015-10-14 07:00:00,250.19,0.002349,0.01265,2.125e-05,0.009328
2015-10-14 08:00:00,250.05,0.002389,0.01268,2.151e-05,0.00931
2015-10-14 09:00:00,250.33,0.002365,0.01272,2.156e-05,0.009501
2015-10-14 10:00:00,249.85,0.002336,0.0125,2.12e-05,0.009422
2015-10-14 11:00:00,249.64,0.002337,0.01242,2.122e-05,0.009347
2015-10-14 12:00:00,249.65,0.00235,0.01249,2.144e-05,0.009384
2015-10-14 13:00:00,250.26,0.002343,0.01244,2.152e-05,0.009358
2015-10-14 14:00:00,250.15,0.002339,0.01245,2.15e-05,0.009478
2015-10-14 15:00:00,250.57,0.002344,0.01244,2.163e-05,0.009503
2015-10-14 16:00:00,251.17,0.002205,0.01242,2.136e-05,0.009449
2015-10-14 17:00:00,252.02,0.002173,0.01244,2.129e-05,0.009431
2015-10-14 18:00:00,253.26,0.0022,0.01241,2.163e-05,0.009375
2015-10-14 19:00:00,253.6,0.002158,0.01247,2.143e-05,0.009364
2015-10-14 20:00:00,254.51,0.002076,0.0124,2.109e-05,0.009207
2015-10-14 21:00:00,253.02,0.002102,0.01245,2.124e-05,0.00934
2015-10-14 22:00:00,252.66,0.002093,0.01243,2.121e-05,0.00923
2015-10-14 23:00:00,253.06,0.002033,0.01242,2.096e-05,0.009142
2015-10-15 00:00:00,252.95,0.001951,0.01243,2.106e-05,0.009165
2015-10-15 01:00:00,252.2,0.002029,0.01241,2.107e-05,0.009139
2015-10-15 02:00:00,252.34,0.002061,0.01246,2.107e-05,0.009099
2015-10-15 03:00:00,253.41,0.002039,0.01246,2.11e-05,0.00909
2015-10-15 04:00:00,253.52,0.00209,0.01242,2.1e-05,0.009141
2015-10-15 05:00:00,255,0.002078,0.01221,2.07e-05,0.008988
2015-10-15 06:00:00,255.06,0.002098,0.01223,2.122e-05,0.009092
2015-10-15 07:00:00,255.39,0.002072,0.01222,2.106e-05,0.008997
2015-10-15 08:00:00,254.03,0.002075,0.01218,2.105e-05,0.009166
2015-10-15 09:00:00,254.01,0.002061,0.01223,2.138e-05,0.008988
2015-10-15 10:00:00,253.34,0.002056,0.01226,2.113e-05,0.008959
2015-10-15 11:00:00,252.88,0.002117,0.01221,2.11e-05,0.008922
2015-10-15 12:00:00,254.23,0.002116,0.0121,2.095e-05,0.008901
2015-10-15 13:00:00,254.76,0.002118,0.01215,2.095e-05,0.008936
2015-10-15 14:00:00,254.96,0.002064,0.01209,2.095e-05,0.008948
2015-10-15 15:00:00,254.68,0.002099,0.01215,2.126e-05,0.009
2015-10-15 16:00:00,255.65,0.002115,0.01216,2.085e-05,0.009056
2015-10-15 17:00:00,256.36,0.002119,0.01216,2.083e-05,0.009095
2015-10-15 18:00:00,254.96,0.002125,0.01216,2.071e-05,0.008855
2015-10-15 19:00:00,255.56,0.002143,0.01211,2.072e-05,0.008863
2015-10-15 20:00:00,254.56,0.002254,0.01215,2.117e-05,0.008835
2015-10-15 21:00:00,254.82,0.002246,0.01212,2.071e-05,0.008707
2015-10-15 22:00:00,254.7,0.002182,0.01211,2.075e-05,0.008778
2015-10-15 23:00:00,254.85,0.00224,0.01211,2.115e-05,0.008552
2015-10-16 00:00:00,254.14,0.002227,0.01214,2.095e-05,0.008888
2015-10-16 01:00:00,254.46,0.002195,0.01213,2.098e-05,0.008711
2015-10-16 02:00:00,254.72,0.0022,0.01211,2.109e-05,0.008849
2015-10-16 03:00:00,255.37,0.002201,0.01214,2.084e-05,0.008998
2015-10-16 04:00:00,255.65,0.002194,0.01212,2.08e-05,0.009024
2015-10-16 05:00:00,256.33,0.002174,0.0121,2.077e-05,0.009062
2015-10-16 06:00:00,255.62,0.002179,0.01212,2.078e-05,0.009031
2015-10-16 07:00:00,255.74,0.002163,0.0121,2.082e-05,0.008955
2015-10-16 08:00:00,256,0.002173,0.01207,2.077e-05,0.008963
2015-10-16 09:00:00,256.67,0.002168,0.01207,2.071e-05,0.009185
2015-10-16 10:00:00,258.44,0.002192,0.012,2.086e-05,0.009065
2015-10-16 11:00:00,258.99,0.002193,0.01195,2.069e-05,0.008961
2015-10-16 12:00:00,260,0.002187,0.01191,2.079e-05,0.008927
2015-10-16 13:00:00,259.53,0.002127,0.01191,2.066e-05,0.008947
2015-10-16 14:00:00,260.13,0.002125,0.01191,2.076e-05,0.009041
2015-10-16 15:00:00,261.4,0.002034,0.01187,2.077e-05,0.008923
2015-10-16 16:00:00,261,0.002023,0.0119,2.084e-05,0.008948
2015-10-16 17:00:00,264.08,0.002003,0.0118,2.047e-05,0.008875
2015-10-16 18:00:00,263.76,0.002001,0.01178,1.977e-05,0.009107
2015-10-16 19:00:00,266.97,0.002096,0.01171,1.991e-05,0.008862
2015-10-16 20:00:00,262.89,0.002052,0.01179,2.036e-05,0.008805
2015-10-16 21:00:00,265.37,0.002037,0.0117,2.028e-05,0.008917
2015-10-16 22:00:00,263.02,0.00202,0.01179,2.031e-05,0.008704
2015-10-16 23:00:00,261.91,0.002008,0.01183,2.049e-05,0.008725
2015-10-17 00:00:00,261.13,0.00203,0.0119,2.054e-05,0.008864
2015-10-17 01:00:00,262.89,0.002018,0.01177,2.017e-05,0.008883
2015-10-17 02:00:00,264.62,0.002018,0.01173,2.011e-05,0.00885
2015-10-17 03:00:00,264.32,0.002004,0.0118,2.002e-05,0.008941
2015-10-17 04:00:00,266.59,0.002003,0.01164,1.988e-05,0.008999
2015-10-17 05:00:00,267.99,0.002013,0.01151,1.984e-05,0.008885
2015-10-17 06:00:00,268.63,0.001995,0.01149,1.96e-05,0.008993
2015-10-17 07:00:00,273.87,0.001973,0.01125,1.941e-05,0.00898
2015-10-17 08:00:00,271.47,0.001972,0.01127,1.913e-05,0.008999
2015-10-17 09:00:00,266.73,0.001986,0.01149,1.935e-05,0.008909
2015-10-17 10:00:00,267.45,0.001989,0.01144,1.958e-05,0.009027
2015-10-17 11:00:00,271.25,0.001966,0.01131,1.929e-05,0.008972
2015-10-17 12:00:00,270.31,0.001956,0.01135,1.924e-05,0.008925
2015-10-17 13:00:00,271.17,0.001958,0.01134,1.91e-05,0.008904
2015-10-17 14:00:00,270.14,0.001976,0.01137,1.926e-05,0.008801
2015-10-17 15:00:00,270.17,0.001962,0.01134,1.925e-05,0.008909
2015-10-17 16:00:00,274,0.00198,0.01125,1.924e-05,0.008847
2015-10-17 17:00:00,272.27,0.001978,0.01127,1.902e-05,0.00889
2015-10-17 18:00:00,272.01,0.002021,0.0113,1.902e-05,0.009034
2015-10-17 19:00:00,270.86,0.002018,0.01133,1.894e-05,0.008921
2015-10-17 20:00:00,267.14,0.002018,0.01135,1.887e-05,0.008883
2015-10-17 21:00:00,265.84,0.00203,0.01136,1.891e-05,0.009016
2015-10-17 22:00:00,266.81,0.002089,0.01136,1.89e-05,0.009035
2015-10-17 23:00:00,268.88,0.002051,0.01136,1.886e-05,0.008967
2015-10-18 00:00:00,269.98,0.002032,0.01127,1.874e-05,0.008942
2015-10-18 01:00:00,269.78,0.002026,0.0113,1.899e-05,0.009015
2015-10-18 02:00:00,272.19,0.002018,0.01127,1.866e-05,0.008872
2015-10-18 03:00:00,272.21,0.002012,0.01123,1.85e-05,0.009017
2015-10-18 04:00:00,271.16,0.002016,0.01129,1.841e-05,0.008839
2015-10-18 05:00:00,269.92,0.002007,0.01129,1.866e-05,0.009039
2015-10-18 06:00:00,269.91,0.002024,0.01128,1.822e-05,0.00888
2015-10-18 07:00:00,269.18,0.002032,0.01136,1.824e-05,0.008944
2015-10-18 08:00:00,270.6,0.002027,0.01132,1.831e-05,0.009033
2015-10-18 09:00:00,269.07,0.002039,0.01131,1.852e-05,0.009148
2015-10-18 10:00:00,269.69,0.002047,0.01132,1.84e-05,0.009078
2015-10-18 11:00:00,268.92,0.002033,0.01131,1.859e-05,0.009036
2015-10-18 12:00:00,266.51,0.002023,0.01135,1.841e-05,0.008896
2015-10-18 13:00:00,266.39,0.001993,0.01137,1.842e-05,0.0089
2015-10-18 14:00:00,264.09,0.001975,0.01136,1.843e-05,0.00897
2015-10-18 15:00:00,264.95,0.001965,0.01132,1.869e-05,0.009057
2015-10-18 16:00:00,263.56,0.001953,0.01143,1.877e-05,0.008988
2015-10-18 17:00:00,260.79,0.001986,0.01149,1.946e-05,0.009089
2015-10-18 18:00:00,262.27,0.001991,0.01143,1.94e-05,0.008882
2015-10-18 19:00:00,261.18,0.001973,0.01145,1.942e-05,0.0089
2015-10-18 20:00:00,262.54,0.001968,0.01143,1.918e-05,0.009075
2015-10-18 21:00:00,263.9,0.00197,0.0114,1.933e-05,0.009083
2015-10-18 22:00:00,263.05,0.001968,0.01142,1.932e-05,0.009114
2015-10-18 23:00:00,261.69,0.001977,0.01143,1.898e-05,0.009008
2015-10-19 00:00:00,261.69,0.001968,0.01147,1.915e-05,0.009019
2015-10-19 01:00:00,261.47,0.001972,0.01149,1.896e-05,0.008992
2015-10-19 02:00:00,262.57,0.001965,0.01147,1.897e-05,0.008919
2015-10-19 03:00:00,263.39,0.001956,0.01149,1.884e-05,0.008917
2015-10-19 04:00:00,264.34,0.001957,0.01142,1.87e-05,0.009014
2015-10-19 05:00:00,263.41,0.001946,0.01132,1.892e-05,0.009035
2015-10-19 06:00:00,264.24,0.001968,0.01133,1.899e-05,0.009043
2015-10-19 07:00:00,263.36,0.00194,0.01139,1.913e-05,0.008916
2015-10-19 08:00:00,261.51,0.001931,0.01145,1.904e-05,0.008991
2015-10-19 09:00:00,262.23,0.001935,0.01141,1.919e-05,0.009006
2015-10-19 10:00:00,262.75,0.001925,0.01139,1.945e-05,0.00891
2015-10-19 11:00:00,263.29,0.001884,0.0114,1.941e-05,0.008884
2015-10-19 12:00:00,261.68,0.001879,0.01145,1.946e-05,0.008969
2015-10-19 13:00:00,261.74,0.001859,0.01148,1.924e-05,0.008854
2015-10-19 14:00:00,263.06,0.001857,0.01145,1.926e-05,0.009008
2015-10-19 15:00:00,263.23,0.001832,0.01155,1.928e-05,0.008841
2015-10-19 16:00:00,264.26,0.001849,0.01147,1.903e-05,0.008886
2015-10-19 17:00:00,264.01,0.001859,0.01152,1.894e-05,0.008854
2015-10-19 18:00:00,263.54,0.001857,0.0115,1.892e-05,0.00885
2015-10-19 19:00:00,263.09,0.001877,0.01157,1.898e-05,0.008841
2015-10-19 20:00:00,263.24,0.001893,0.01152,1.907e-05,0.008898
2015-10-19 21:00:00,263.49,0.00188,0.01149,1.889e-05,0.008836
2015-10-19 22:00:00,262.58,0.00188,0.01151,1.89e-05,0.008897
2015-10-19 23:00:00,262.69,0.001859,0.01156,1.898e-05,0.00893
2015-10-20 00:00:00,262.25,0.00186,0.01157,1.912e-05,0.008977
2015-10-20 01:00:00,263.72,0.001855,0.01151,1.905e-05,0.008926
2015-10-20 02:00:00,264.57,0.001848,0.01153,1.894e-05,0.008922
2015-10-20 03:00:00,264.96,0.001859,0.0116,1.888e-05,0.008975
2015-10-20 04:00:00,264.96,0.001859,0.01156,1.876e-05,0.00901
2015-10-20 05:00:00,264.87,0.001869,0.01154,1.889e-05,0.009008
2015-10-20 06:00:00,263.01,0.001856,0.01158,1.871e-05,0.009015
2015-10-20 07:00:00,264.59,0.001852,0.01155,1.872e-05,0.009002
2015-10-20 08:00:00,265.09,0.001865,0.01149,1.863e-05,0.008942
2015-10-20 09:00:00,265.17,0.001862,0.01149,1.864e-05,0.009
2015-10-20 10:00:00,266.63,0.001861,0.0115,1.819e-05,0.00897
2015-10-20 11:00:00,265.95,0.001865,0.01149,1.812e-05,0.008995
2015-10-20 12:00:00,265.83,0.00186,0.01148,1.831e-05,0.008985
2015-10-20 13:00:00,266.21,0.001854,0.01148,1.794e-05,0.008843
2015-10-20 14:00:00,266.04,0.00186,0.01149,1.788e-05,0.008842
2015-10-20 15:00:00,267.55,0.00186,0.01143,1.783e-05,0.008873
2015-10-20 16:00:00,267.43,0.001834,0.01146,1.765e-05,0.00883
2015-10-20 17:00:00,268.36,0.00184,0.01145,1.723e-05,0.00883
2015-10-20 18:00:00,268.29,0.001844,0.01143,1.726e-05,0.008948
2015-10-20 19:00:00,268.04,0.001796,0.01143,1.702e-05,0.009156
2015-10-20 20:00:00,271.08,0.001798,0.0114,1.722e-05,0.008883
2015-10-20 21:00:00,270.67,0.001838,0.01138,1.706e-05,0.009083
2015-10-20 22:00:00,270.48,0.00181,0.0114,1.712e-05,0.008864
2015-10-20 23:00:00,269.06,0.001752,0.01142,1.72e-05,0.008834
2015-10-21 00:00:00,268.52,0.001669,0.01144,1.727e-05,0.008922
2015-10-21 01:00:00,270.02,0.00162,0.01141,1.722e-05,0.009041
2015-10-21 02:00:00,270.32,0.001624,0.01141,1.73e-05,0.009084
2015-10-21 03:00:00,270.99,0.001594,0.01141,1.767e-05,0.008945
2015-10-21 04:00:00,271.09,0.00177,0.01146,1.77e-05,0.009039
2015-10-21 05:00:00,270.28,0.001761,0.01147,1.761e-05,0.009077
2015-10-21 06:00:00,270.31,0.001774,0.01146,1.742e-05,0.009027
2015-10-21 07:00:00,270.76,0.001768,0.01144,1.731e-05,0.008894
2015-10-21 08:00:00,267.57,0.001694,0.01147,1.723e-05,0.008912
2015-10-21 09:00:00,267.65,0.001645,0.0115,1.763e-05,0.008876
2015-10-21 10:00:00,267.63,0.00166,0.01147,1.749e-05,0.008876
2015-10-21 11:00:00,267.42,0.001672,0.01144,1.752e-05,0.008808
2015-10-21 12:00:00,264.31,0.001707,0.01157,1.759e-05,0.00882
2015-10-21 13:00:00,265.14,0.0017,0.01155,1.738e-05,0.008793
2015-10-21 14:00:00,265.66,0.001634,0.01156,1.731e-05,0.008758
2015-10-21 15:00:00,264.32,0.001611,0.01158,1.744e-05,0.008697
2015-10-21 16:00:00,266.71,0.001625,0.01158,1.757e-05,0.008679
2015-10-21 17:00:00,267.42,0.001616,0.01153,1.736e-05,0.008782
2015-10-21 18:00:00,267.96,0.001622,0.01152,1.789e-05,0.00877
2015-10-21 19:00:00,267.25,0.001632,0.01149,1.754e-05,0.008737
2015-10-21 20:00:00,267.59,0.001616,0.01154,1.745e-05,0.008678
2015-10-21 21:00:00,267.86,0.001598,0.01153,1.717e-05,0.008655
2015-10-21 22:00:00,268.55,0.001601,0.01151,1.751e-05,0.0086
2015-10-21 23:00:00,268.01,0.0016,0.0115,1.755e-05,0.008648
2015-10-22 00:00:00,267.56,0.001581,0.01149,1.738e-05,0.008553
2015-10-22 01:00:00,267.1,0.001658,0.01154,1.731e-05,0.00856
2015-10-22 02:00:00,267.68,0.001606,0.01153,1.728e-05,0.008515
2015-10-22 03:00:00,267.75,0.001601,0.01153,1.717e-05,0.008518
2015-10-22 04:00:00,268.45,0.001606,0.01152,1.742e-05,0.008417
2015-10-22 05:00:00,267.76,0.00159,0.01151,1.725e-05,0.00858
2015-10-22 06:00:00,268.18,0.001599,0.01157,1.727e-05,0.00873
2015-10-22 07:00:00,268.41,0.001588,0.01152,1.727e-05,0.008669
2015-10-22 08:00:00,269.19,0.001578,0.0115,1.736e-05,0.0085
2015-10-22 09:00:00,268.96,0.001591,0.01143,1.742e-05,0.008594
2015-10-22 10:00:00,270.87,0.001597,0.01142,1.742e-05,0.008762
2015-10-22 11:00:00,270.88,0.001572,0.01149,1.72e-05,0.008727
2015-10-22 12:00:00,273.67,0.001602,0.0114,1.72e-05,0.008719
2015-10-22 13:00:00,277.5,0.00157,0.01131,1.718e-05,0.0085
2015-10-22 14:00:00,276.37,0.001572,0.01131,1.683e-05,0.008519
2015-10-22 15:00:00,273.74,0.001588,0.01136,1.681e-05,0.008594
2015-10-22 16:00:00,274.77,0.001591,0.01133,1.694e-05,0.0085
2015-10-22 17:00:00,273.41,0.001609,0.01139,1.689e-05,0.008634
2015-10-22 18:00:00,272.65,0.001666,0.01135,1.716e-05,0.008693
2015-10-22 19:00:00,272.74,0.00172,0.01131,1.729e-05,0.008794
2015-10-22 20:00:00,273.4,0.001697,0.01135,1.731e-05,0.008939
2015-10-22 21:00:00,273.08,0.001773,0.01136,1.72e-05,0.008751
2015-10-22 22:00:00,274.01,0.001823,0.01132,1.726e-05,0.008933
2015-10-22 23:00:00,274.54,0.001967,0.01135,1.735e-05,0.008779
2015-10-23 00:00:00,274.07,0.001995,0.01136,1.723e-05,0.008809
2015-10-23 01:00:00,274.97,0.002144,0.01134,1.737e-05,0.00889
2015-10-23 02:00:00,274.62,0.002038,0.01136,1.724e-05,0.008782
2015-10-23 03:00:00,275.54,0.002057,0.01132,1.726e-05,0.008797
2015-10-23 04:00:00,275.07,0.002059,0.01128,1.721e-05,0.00864
2015-10-23 05:00:00,274.3,0.002046,0.01132,1.737e-05,0.008651
2015-10-23 06:00:00,274.7,0.001865,0.01132,1.713e-05,0.008731
2015-10-23 07:00:00,275.82,0.001934,0.01126,1.718e-05,0.008756
2015-10-23 08:00:00,277.68,0.001974,0.01124,1.682e-05,0.008489
2015-10-23 09:00:00,277.05,0.001912,0.0112,1.666e-05,0.008513
2015-10-23 10:00:00,279.04,0.001912,0.0112,1.683e-05,0.008578
2015-10-23 11:00:00,277.17,0.001845,0.01121,1.69e-05,0.008564
2015-10-23 12:00:00,276.75,0.001876,0.01124,1.7e-05,0.008666
2015-10-23 13:00:00,278.17,0.001843,0.0112,1.709e-05,0.008734
2015-10-23 14:00:00,275.73,0.001872,0.01125,1.723e-05,0.008683
2015-10-23 15:00:00,275.59,0.001949,0.01125,1.701e-05,0.008814
2015-10-23 16:00:00,276.42,0.002026,0.01122,1.689e-05,0.008527
2015-10-23 17:00:00,276.74,0.002039,0.01126,1.68e-05,0.008423
2015-10-23 18:00:00,276.93,0.002201,0.01124,1.672e-05,0.008477
2015-10-23 19:00:00,276.05,0.002074,0.01125,1.682e-05,0.008473
2015-10-23 20:00:00,275.97,0.002051,0.01123,1.688e-05,0.008445
2015-10-23 21:00:00,277.64,0.002012,0.01124,1.682e-05,0.008443
2015-10-23 22:00:00,276.89,0.002023,0.01122,1.668e-05,0.008329
2015-10-23 23:00:00,277.21,0.001969,0.01126,1.656e-05,0.008473
2015-10-24 00:00:00,276.39,0.001894,0.01121,1.683e-05,0.00821
2015-10-24 01:00:00,276.38,0.001875,0.01119,1.65e-05,0.008444
2015-10-24 02:00:00,278.85,0.001936,0.01122,1.655e-05,0.00836
2015-10-24 03:00:00,280.32,0.001934,0.01119,1.672e-05,0.008371
2015-10-24 04:00:00,279.4,0.001956,0.0112,1.658e-05,0.008373
2015-10-24 05:00:00,279.89,0.001942,0.01113,1.652e-05,0.008288
2015-10-24 06:00:00,279.82,0.001948,0.01111,1.662e-05,0.008156
2015-10-24 07:00:00,279.86,0.001933,0.01114,1.656e-05,0.008008
2015-10-24 08:00:00,278.63,0.001909,0.0111,1.674e-05,0.007935
2015-10-24 09:00:00,278.97,0.001931,0.01107,1.673e-05,0.007801
2015-10-24 10:00:00,279.02,0.001925,0.01111,1.68e-05,0.007801
2015-10-24 11:00:00,277.4,0.001934,0.01105,1.663e-05,0.007885
2015-10-24 12:00:00,278.64,0.001926,0.01108,1.664e-05,0.007874
2015-10-24 13:00:00,278.16,0.001913,0.01111,1.662e-05,0.007788
2015-10-24 14:00:00,279.3,0.00189,0.0111,1.682e-05,0.007859
2015-10-24 15:00:00,279.52,0.001959,0.011,1.651e-05,0.007854
